Дата первой транзакции;Номер когорты;Порядковый месяц транзакции;Дата транзакции;id Клиента;№ операции;Сумма;Тариф;Год;Unnamed: 9;Unnamed: 10;Unnamed: 11;Unnamed: 12;Unnamed: 13;Unnamed: 14;Unnamed: 15;Unnamed: 16;Unnamed: 17;Unnamed: 18;Unnamed: 19;Unnamed: 20;Unnamed: 21;Unnamed: 22;Unnamed: 23;Unnamed: 24;Unnamed: 25;Unnamed: 26;Unnamed: 27;Unnamed: 28;Unnamed: 29;Unnamed: 30;Unnamed: 31;Unnamed: 32;Unnamed: 33;Unnamed: 34;Unnamed: 35;Unnamed: 36;Unnamed: 37;Unnamed: 38;Unnamed: 39;Unnamed: 40;Продукт 1;Продукт 2;Продукт 3;Продукт 4;Продукт 5;Продукт 6;Продукт 7;Продукт 8;Продукт 9;Продукт 10;Продукт 11;Продукт 12;Продукт 13;Продукт 14;Продукт 15;Продукт 16;Продукт 17
;;;16.12.2019;118;t52ytsa6t8sse11e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;16.12.2019;177;s42ayth8s10fha3a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;16.12.2019;224;a122bsaa9h8bha6d;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;16.12.2019;376;y106hrsa10e12ssd2a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;16.12.2019;560;f55aftf1a7aby7f;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;298;y47affa2s9dst12a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;604;h911tydf2e3res12s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;804;f910rbfa12s8bhs9h;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;921;s311ysat3f1ars2s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;119;h69ssba7h5ass5s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;17.12.2019;575;y63bdaf7a12dhy12s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;18.12.2019;385;h310srar1a4asf4r;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;18.12.2019;536;f121dese2b11eta4f;0;trial;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;18.12.2019;524;h39atrs12f2rbf12a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;18.12.2019;963;b14ffhf4y2syy12a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;622;s124ytdh4d4bhh4a;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;851;t28saha9t3syh3a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;993;a76ysds6r4ahb5f;0;trial;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;109;y512edfr4s11esd12e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;383;t812rhbt2y12rft8a;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;710;h310srar1a4asf4r;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;889;r46rrtb3f2bfe8s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;19.12.2019;951;e56bsft9a10bst7a;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;91;b109yedt2s1ada1t;0;trial;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;263;a33taya5d1bab9h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;307;e24tyys5a5tsf7r;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;489;a126rray7t3hde1d;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;801;a57trts10r3rar4a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;807;r127btys1s1saa7r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;164;t1011ssey10a7ssd11e;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;20.12.2019;497;y113dbrr1d4tys6e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;200;d112drar3f4hyd12a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;485;a912ttfb3b9hay12s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;736;r91saha6r5ser7r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;749;e97sfbb10d10asf8f;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;132;e47ytsa7d6fyb4r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;305;a510hsst9e8hss1b;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;350;y116byhe3t3ebd8r;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;675;s91fssd1a2ert8d;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;767;r127esha6r7bra11s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;21.12.2019;812;a126rray7t3hde1d;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;41;s1212hfsb3a8ehe6b;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;463;f1212hats6t12ase6t;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;127;d1012hhaf3f1abt9f;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;180;f310ffaa7a12sss10b;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;232;y46asaf11f6dse8a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;363;a58hsts1r8seb7a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;520;b111htaa8s8shy6s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;538;h12seye2s9ath8s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;579;t96byye2t1tty12s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;933;a108saat7r1adh12a;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;22.12.2019;975;a101assy7a12fad11r;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;31;s125hfas1t8fsf12d;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;104;e103bsre2r8faa2d;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;192;r212fraa5f4bae5h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;221;s57edyb12e5eht11h;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;399;y91aadb4a5aba2r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;877;s128hsaa5b7bha2t;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;81;e33srsa10h10bsh11s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;295;a35eaye11y6tyf2y;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;296;d812reea12f10tff4t;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;23.12.2019;587;a82adyt9a5frs2s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;3;a11ytsf3s4bry11e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;317;a75ehea11b12dsb12s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;621;t13bayh6a10dba6s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;777;b1111fsat9d7rea3b;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;225;a119safa2s8haa5d;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;445;s15drbd6r2bda9r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;455;a106affd1d6ash5t;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;839;f55fhdh3a9sas2s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;24.12.2019;876;y112aary3a6bfb2r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;487;e35frsb12r3abh6b;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;757;f72fass3b11bsf9s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;134;f48abft3d4tba7a;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;163;b128ashf5a12tre2h;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;849;r28yfyy6s9sfd9b;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;25.12.2019;981;h66thsf1e3tae6a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;396;d23fydb11d5ats11e;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;498;e57fshy2a11eef12s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;820;a102brfy8e5yhe10e;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;76;a77hstr8t3ahe8s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;246;r46rrtb3f2bfe8s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;270;s84yaas10e6eeh7a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;26.12.2019;908;d114bdys7h7ayf5d;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;46;s15hahy12a5tds1s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;431;r310asbh10e2yfb2h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;470;a510hhsy6e5rst1a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;887;s1111tabr11t10ata2r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;353;d119afhd7s10dae11a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;370;s51eyaa5s3eah6b;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;523;a11ytsf3s4bry11e;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;27.12.2019;854;y36rdhy10b4fhe3e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;673;t115ysya5a5eft12d;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;778;d71raba7r12ssh12y;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;33;s53sarb3a3aba7d;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;475;t1012ybys2s12tys3s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;571;s47tarh8s5ddf2s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;610;s117ybbf6b1sss12h;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;653;a65haed5s1bbb7r;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;667;f310syha9r10rss12r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;805;a1010safh4s9bhs10f;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;28.12.2019;874;t412esbh7s3ahh4b;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;138;s113heah2e6fty9b;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;548;e123ysar1b9hhy9a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;848;d28hhhs6e2ats6b;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;855;s55afaf3f3ryh8t;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;56;s1112rtaf5h1ast4a;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;597;a108eads4y4ehb7a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;825;e41dhrb4s6fse3h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;29.12.2019;881;s44ysta4f7aba4h;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;82;a127adsf7h9saf1h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;144;y910ybya4y8hsb6s;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;165;d17rhfy3s8sta3s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;239;r16yfda1f11yyf7r;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;420;s81syfa2r4ftd12t;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;429;a710faaa9a5dbs2a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;430;y310fthy9a3byh6a;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;701;b11taas4r4sdy7s;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;841;b41dtde11s8sse8y;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;30.12.2019;861;s16deya11r1dat4e;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;269;y611bssr5f4sab12f;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;432;t52ytsa6t8sse11e;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;562;f122sfrr5f10hae11s;0;trial;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;705;a109hbef4f1teb5d;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;734;d39rfaa5e6fyh4s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;895;e107sedh10s8bss10h;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;266;h49bear5a1ybf2f;199;standard;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;528;f123erfe8b6ata4r;399;family;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;31.12.2019;791;s15hahy12a5tds1s;499;premium;2019;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;243;t119hras3y1ahs1t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;348;y101eese8a11eby5f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;903;b103fahe8b11yar8f;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;923;t55sshf4t12bhd3h;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;954;s512hady1s3hsa11b;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;444;s107tyfa4a8yby2b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;01.01.2020;659;e25brdh5f7bae6r;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.01.2020;390;y23bhsb11t10baf7y;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.01.2020;469;t105syay2r12rde6s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.01.2020;806;f128bsyr2d7has7e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.01.2020;11;r1210fsaa9a6ryt3t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;02.01.2020;802;t17adyt11r3ays6a;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;88;a812arsa9y8eda8e;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;183;r68afss12a12sdt2s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;401;e611etha4e2bfe11b;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;860;f55aftf1a7aby7f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;918;r1010yrby8a8ysa2f;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;16;y119asrd2r7sba4f;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;23;b126esrs9d4fse12s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;57;a117sary1s7sar4a;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;471;f14dsbe9t7asr4s;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;03.01.2020;623;d32fyes3h1fhb1s;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;45;h52sbrr6d2rdf6b;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;149;s311aabe1y7ast1s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;285;h812ebry10a7ysd2e;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;526;h212rrdh6f6sra7d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;663;s127tsrh1a11htr8s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;817;h411ssas8e2say10a;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;910;f59dser2a5dya2f;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;939;b98asys9a10shf3t;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;990;r410tfsr12t12bbf5s;499;premium;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;436;y111yfyh1s10hyd8r;199;standard;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;574;b1011saby8e2rha4t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;662;a106affd1d6ash5t;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;04.01.2020;836;d29eaea8a2seb4f;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
;;;05.01.2020;179;y54hfyf8t2rye1d;399;family;2020;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;;
